id,key,value,type
617600597,highway,bus_stop,regular
617600597,location,Sembawang Way,regular
617600597,name,Sembawang Station,regular
617600597,route_ref,858;859;882;981,regular
617988787,asset_ref,58081,regular
617988787,highway,bus_stop,regular
617988787,location,Sembawang Road,regular
617988787,name,Opposite Jalan Janggus,regular
617988787,route_ref,882,regular
632463182,amenity,place_of_worship,regular
632463182,name,Masjid Malabar,regular
632463182,religion,muslim,regular
653134902,amenity,restaurant,regular
653134902,name,Thasevi Food Jalan Kayu Prata,regular
663145149,amenity,restaurant,regular
663145149,cuisine,asian,regular
663145149,name,Rosni Cafe,regular
663145149,wpt_description,"Open Daily for Breakfast, Lunch & Dinner.  
Best Free Wifi Service",regular
663145149,wpt_symbol,Restaurant,regular
665020335,name,Somerset (NSL),regular
665020335,railway,subway_entrance,regular
665020335,wheelchair,yes,regular
671202380,amenity,fire_station,regular
671202380,name,Alexandra Fire Station,regular
673994927,amenity,post_office,regular
673994927,name,Alexandra,regular
679650258,amenity,fire_station,regular
679650258,name,Clementi Fire Station,regular
681253965,tourism,viewpoint,regular
687602967,amenity,pharmacy,regular
698893790,aeroway,aerodrome,regular
700645181,name,Badan Pemeriksa Keuangan,regular
700645198,name,Gardu PLN Tiban Koperasi,regular
700645218,name,Lurah Tg.Riau Office,regular
700645241,name,Pasar Fanindo,regular
700645258,amenity,school,regular
700645258,name,SMUN 1,regular
700645374,name,Tobing Masakan Batak,regular
701939374,amenity,atm,regular
701939374,garmin_type,0x2f06,regular
701939374,name,"Atm Bca, Sagulung",regular
701939374,source,Batam Mapping Project,regular
701940769,garmin_type,0x2e04,regular
701940769,name,Saras Super Mall,regular
701940769,shop,mall,regular
701940769,source,Batam Mapping Project,regular
701949992,garmin_type,0x6411,regular
701949992,man_made,tower,regular
701949992,name,Free Internet Park Sagulung,regular
701949992,source,Batam Mapping Project,regular
701982882,garmin_type,0x3007,regular
701982882,name,KUA Batu Aji Office,regular
701982882,source,Batam Mapping Project,regular
702028810,amenity,place_of_worship,regular
702028810,garmin_type,0x6404,regular
702028810,name,Masjid Syed Sahul Hameed,regular
702028810,religion,muslim,regular
702028810,source,Batam Mapping Project,regular
702030234,garmin_type,0x6402,regular
702030234,name,Permata Puri II,regular
702030234,place,locality,regular
702030234,source,Batam Mapping Project,regular
702033674,amenity,mosque,regular
702033674,garmin_type,0x6404,regular
702033674,name,Masjid Baitul Maghfiroh,regular
702033674,religion,muslim,regular
702033674,source,Batam Mapping Project,regular
702039346,garmin_type,0x2a12,regular
702039346,name,Aviari Sarapan,regular
702039346,source,Batam Mapping Project,regular
702042818,garmin_type,0x6404,regular
702042818,name,Masjid An Nur Villa Paradise,regular
702042818,source,Batam Mapping Project,regular
702072325,building,yes,regular
702072325,garmin_type,0x6401,regular
702072325,name,Bridge S2,regular
702072325,source,Batam Mapping Project,regular
702100255,garmin_type,0x6402,regular
702100255,is_in,Batu Aji,regular
702100255,name,Buana Raya,regular
702100255,place,locality,regular
702100255,source,Batam Mapping Project,regular
702151621,garmin_type,0x2e0a,regular
702151621,name,Warung Basah,regular
702151621,source,Batam Mapping Project,regular
702170400,amenity,place_of_worship,regular
702170400,garmin_type,0x6404,regular
702170400,name,Masjid Al Mukmin,regular
702170400,religion,muslim,regular
702170400,source,Batam Mapping Project,regular
702182342,garmin_type,0x2a12,regular
702182342,name,Rm.Padang Putra Bundo,regular
702182342,source,Batam Mapping Project,regular
702187068,garmin_type,0x6402,regular
702187068,name,Taman Laguna,regular
702187068,place,locality,regular
702187068,source,Batam Mapping Project,regular
702191932,amenity,atm,regular
702191932,garmin_type,0x2f06,regular
702191932,name,Atm Mandiri (Pel.Sagulung),regular
702191932,source,Batam Mapping Project,regular
702194675,amenity,mosque,regular
702194675,garmin_type,0x6404,regular
702194675,name,Masjid As Salam,regular
702194675,religion,muslim,regular
702194675,source,Batam Mapping Project,regular
702326910,amenity,mosque,regular
702326910,garmin_type,0x6404,regular
702326910,religion,muslim,regular
702326910,source,Batam Mapping Project,regular
702327223,garmin_type,0x6404,regular
702327223,name,Masjid,regular
702327223,source,Batam Mapping Project,regular
702327648,amenity,hospital,regular
702327648,garmin_type,0x3002,regular
702327648,name,RSUD,regular
702327648,source,Batam Mapping Project,regular
702328165,garmin_type,0x2c05,regular
702328165,name,Sdn 007 ?,regular
702328165,source,Batam Mapping Project,regular
702328991,amenity,mosque,regular
702328991,garmin_type,0x6404,regular
702328991,name,Masjid Nurul Ikhsan,regular
702328991,religion,muslim,regular
702328991,source,Batam Mapping Project,regular
702329004,garmin_type,0x6404,regular
702329004,name,"Masjid Al Quba, Pjb",regular
702329004,source,Batam Mapping Project,regular
702329017,garmin_type,0x6404,regular
702329017,name,Gereja Hki Sgl,regular
702329017,source,Batam Mapping Project,regular
702329817,garmin_type,0x6512,regular
702329817,name,Selat Bulan,regular
702329817,source,Batam Mapping Project,regular
702329895,garmin_type,0x6404,regular
702329895,name,Masjid Ar Raudah Islamic Center,regular
702329895,source,Batam Mapping Project,regular
702330088,garmin_type,0x6402,regular
702330088,name,"Trikarya Alam,Pt",regular
702330088,source,Batam Mapping Project,regular
702331033,garmin_type,0x6402,regular
702331033,name,Kavling Siap Bangun Dapur Duabelas,regular
702331033,source,Batam Mapping Project,regular
702331251,garmin_type,0x2f15,regular
702331251,name,Indosat Gate Bukit Mata Kucing,regular
702331251,source,Batam Mapping Project,regular
702331548,garmin_type,0x6604,regular
702331548,name,Pantai Teluk Senimba Marina,regular
702331548,en,Teluk Senimba Beach,name
702331548,source,Batam Mapping Project,regular
702331548,tourism,beach,regular
702332587,garmin_type,0x2d0a,regular
702332587,name,Lapangan Bola Tg.Riau,regular
702332587,source,Batam Mapping Project,regular
702332764,garmin_type,0x2c09,regular
702332764,name,Balai Pertemuan Tg.Riau,regular
702332764,source,Batam Mapping Project,regular
702333052,amenity,place_of_worship,regular
702333052,garmin_type,0x6404,regular
702333052,name,Masjid Nurul Huda,regular
702333052,religion,muslim,regular
702333052,source,Batam Mapping Project,regular
702341392,amenity,swimming_pool,regular
702341392,garmin_type,0x2d09,regular
702341392,name,Southlink Swimming P.,regular
702341392,source,Batam Mapping Project,regular
702350237,highway,bus_stop,regular
702355075,garmin_type,0x2b04,regular
702355075,name,KTM Resort,regular
702355075,place,locality,regular
702355075,source,Batam Mapping Project,regular
702355090,garmin_type,0x3004,regular
702355090,name,Kpu,regular
702355090,source,Batam Mapping Project,regular
702355119,amenity,parking,regular
702355119,garmin_type,0x4d00,regular
702355119,name,Sekupang Domistic Sea Port,regular
702355119,source,Batam Mapping Project,regular
702364808,building,yes,regular
702364808,garmin_type,0x6401,regular
702364808,name,Bridge (Jembatan 4 Barelang),regular
702364808,source,Batam Mapping Project,regular
702668483,highway,traffic_signals,regular
702670734,amenity,fuel,regular
702670734,garmin_type,0x2f01,regular
702670734,name,Fuel Station (Spbu Sma Al Azhar),regular
702670734,source,Batam Mapping Project,regular
702672512,garmin_type,0x700,regular
702672512,city,Batam,is_in
702672512,country,Indonesia,is_in
702672512,state,Kepulauan Riau,is_in
702672512,name,Lubuk Baja,regular
702672512,place,town,regular
702672512,source,Batam Mapping Project,regular
702672905,garmin_type,0x2f12,regular
702672905,name,Indosat,regular
702672905,shop,mobile_phone,regular
702672905,source,Batam Mapping Project,regular
702678899,garmin_type,0x6402,regular
702678899,name,Batu Batam Permai,regular
702678899,place,locality,regular
702678899,source,Batam Mapping Project,regular
702684977,amenity,fire_station,regular
702684977,garmin_type,0x3008,regular
702684977,name,Pemadam Kebakaran Sei.Panas,regular
702684977,source,Batam Mapping Project,regular
702689667,highway,traffic_signals,regular
703792003,garmin_type,0x6411,regular
703792003,man_made,tower,regular
703792003,name,Batam Tv,regular
703792003,source,Batam Mapping Project,regular
703792589,amenity,school,regular
703792589,garmin_type,0x2c05,regular
703792589,name,SDN 05 Batu Ampar,regular
703792589,source,Batam Mapping Project,regular
703814122,garmin_type,0x6604,regular
703814122,name,P Pantai Stres,regular
703814122,natural,beach,regular
703814122,source,Batam Mapping Project,regular
703814989,amenity,fuel,regular
703814989,garmin_type,0x2f01,regular
703814989,name,Fuel Harbour Bay,regular
703814989,source,Batam Mapping Project,regular
703824277,highway,traffic_signals,regular
703825127,garmin_type,0x2b01,regular
703825127,name,Planet Holiday Hotel,regular
703825127,source,Batam Mapping Project,regular
703825127,tourism,hotel,regular
703856231,garmin_type,0x5200,regular
703856231,name,Ocarina,regular
703856231,source,Batam Mapping Project,regular
703856231,tourism,viewpoint,regular
703857999,garmin_type,0x2c04,regular
703857999,name,Ocarina,regular
703857999,source,Batam Mapping Project,regular
705065131,amenity,school,regular
705065131,garmin_type,0x2c05,regular
705065131,name,SDN 6,regular
705065131,source,Batam Mapping Project,regular
705066403,amenity,place_of_worship,regular
705066403,garmin_type,0x6404,regular
705066403,name,Masjid Al-Jihad,regular
705066403,religion,muslim,regular
705066403,source,Batam Mapping Project,regular
705081083,amenity,bank,regular
705081083,garmin_type,0x2f06,regular
705081083,name,BNI,regular
705081083,source,Batam Mapping Project,regular
705081947,amenity,place_of_worship,regular
705081947,garmin_type,0x6404,regular
705081947,name,G Bethel Indo,regular
705081947,religion,christian,regular
705081947,source,Batam Mapping Project,regular
707416006,garmin_type,0x6402,regular
707416006,name,Baloi Raa,regular
707416006,source,Batam Mapping Project,regular
707545793,amenity,place_of_worship,regular
707545793,garmin_type,0x6404,regular
707545793,name,Mushallah Darussalam,regular
707545793,religion,muslim,regular
707545793,source,Batam Mapping Project,regular
707578830,amenity,place_of_worship,regular
707578830,garmin_type,0x6404,regular
707578830,name,Mushallah,regular
707578830,religion,muslim,regular
707578830,source,Batam Mapping Project,regular
707605434,garmin_type,0x6404,regular
707605434,name,Mushallah Nabilah,regular
707605434,source,Batam Mapping Project,regular
707612385,amenity,place_of_worship,regular
707612385,garmin_type,0x6404,regular
707612385,name,Mushallah Al Falah,regular
707612385,religion,muslim,regular
707612385,source,Batam Mapping Project,regular
707626330,garmin_type,0x5400,regular
707626330,name,Sangrila Swiming Pool,regular
707626330,source,Batam Mapping Project,regular
707626330,sport,swimming,regular
707690414,amenity,doctors,regular
707690414,garmin_type,0x4b00,regular
707690414,name,First Aid (Pustu Patam),regular
707690414,source,Batam Mapping Project,regular
707758965,amenity,drinking_water,regular
707758965,garmin_type,0x6407,regular
707758965,name,Dam Muka Kuning,regular
707758965,source,Batam Mapping Project,regular
707809881,garmin_type,0x2e01,regular
707809881,name,Ramayna,regular
707809881,source,Batam Mapping Project,regular
718901053,garmin_type,0x5700,regular
718901053,name,Panbil Power Plan,regular
718901053,source,Batam Mapping Project,regular
718926221,garmin_type,0x2e04,regular
718926221,name,Batamindo Mall,regular
718926221,source,Batam Mapping Project,regular
718944175,building,yes,regular
718944175,garmin_type,0x6402,regular
718944175,name,"Mulia Realty Batindo,Pt",regular
718944175,source,Batam Mapping Project,regular
718947462,amenity,school,regular
718947462,garmin_type,0x2c05,regular
718947462,name,SMK Kartini,regular
718947462,source,Batam Mapping Project,regular
719039359,building,yes,regular
719039359,garmin_type,0x6402,regular
719039359,name,Prm Palm Beach,regular
719039359,source,Batam Mapping Project,regular
719041442,amenity,public_building,regular
719041442,garmin_type,0x3007,regular
719041442,name,Lurah T.Uma Office,regular
719041442,source,Batam Mapping Project,regular
719059161,amenity,townhall,regular
719059161,garmin_type,0x3007,regular
719059161,name,Lurah Baloi Indah Office,regular
719059161,source,Batam Mapping Project,regular
719066142,amenity,hospital,regular
719066142,garmin_type,0x4b00,regular
719066142,name,Rs Bersalin Mitra Bunda,regular
719066142,source,Batam Mapping Project,regular
736599302,amenity,school,regular
736599302,garmin_type,0x2c05,regular
736599302,name,SDN 007,regular
736599302,source,Batam Mapping Project,regular
736602177,amenity,pharmacy,regular
736602177,garmin_type,0x2e05,regular
736602177,name,Kimia Farma,regular
736602177,source,Batam Mapping Project,regular
736609365,building,yes,regular
736609365,garmin_type,0x6402,regular
736609365,name,P Blok 2,regular
736609365,source,Batam Mapping Project,regular
736609420,amenity,place_of_worship,regular
736609420,building,yes,regular
736609420,garmin_type,0x6404,regular
736609420,name,Gereja Omg,regular
736609420,source,Batam Mapping Project,regular
736609518,amenity,place_of_worship,regular
736609518,garmin_type,0x6404,regular
736609518,name,Viara Raja Skt,regular
736609518,source,Batam Mapping Project,regular
736618297,garmin_type,0x2f10,regular
736618297,name,Naga Photo,regular
736618297,shop,photo,regular
736618297,source,Batam Mapping Project,regular
736618838,amenity,dentist,regular
736618838,garmin_type,0x4b00,regular
736618838,name,Dentist Suhermanto,regular
736618838,source,Batam Mapping Project,regular
736619041,amenity,place_of_worship,regular
736619041,garmin_type,0x6404,regular
736619041,name,Masjid Al Istiqomah,regular
736619041,religion,muslim,regular
736619041,source,Batam Mapping Project,regular
736621174,amenity,marketplace,regular
736621174,garmin_type,0x2e04,regular
736621174,name,Pasar Jodoh (Wet Market),regular
736621174,source,Batam Mapping Project,regular
736622247,amenity,bank,regular
736622247,garmin_type,0x2f06,regular
736622247,name,Uob Buana Bank,regular
736622247,source,Batam Mapping Project,regular
736625766,amenity,post_office,regular
736625766,garmin_type,0x2f05,regular
736625766,name,Elteha,regular
736625766,source,Batam Mapping Project,regular
736630221,amenity,atm,regular
736630221,garmin_type,0x2f06,regular
736630221,name,Atm Ocbc Nisp,regular
736630221,source,Batam Mapping Project,regular
736630438,amenity,school,regular
736630438,garmin_type,0x2c05,regular
736630438,name,SDN 08 Lubuk Baja,regular
736630438,source,Batam Mapping Project,regular
736645638,amenity,place_of_worship,regular
736645638,garmin_type,0x6404,regular
736645638,name,Masjid Sengkuang,regular
736645638,religion,muslim,regular
736645638,source,Batam Mapping Project,regular
760473194,garmin_type,0x700,regular
760473194,city,Batam,is_in
760473194,country,Indonesia,is_in
760473194,state,Kepulauan Riau,is_in
760473194,name,Batam Kota,regular
760473194,place,town,regular
760473194,source,Batam Mapping Project,regular
760475143,amenity,atm,regular
760475143,garmin_type,0x2f06,regular
760475143,name,BCA,regular
760475143,source,Batam Mapping Project,regular
760485233,garmin_type,0x6404,regular
760485233,name,Qiblatain Kapital Raya,regular
760485233,source,Batam Mapping Project,regular
760485250,garmin_type,0x3007,regular
760485250,name,Kua Belian,regular
760485250,source,Batam Mapping Project,regular
760489501,amenity,school,regular
760489501,garmin_type,0x2c05,regular
760489501,name,SMPN 28,regular
760489501,source,Batam Mapping Project,regular
760494001,housename,Rezeki Seafood,addr
760494001,street,Pantai Batu Besar,addr
760494001,amenity,restaurant,regular
760494001,garmin_type,0x2a0b,regular
760494001,name,Rezeki Seafood,regular
760494001,source,Batam Mapping Project,regular
760494001,website,www.rezekiseafood.com,regular
760502646,amenity,police,regular
760502646,garmin_type,0x3001,regular
760502646,name,Police Province Hq (Polda Kepri),regular
760502646,source,Batam Mapping Project,regular
760521936,amenity,place_of_worship,regular
760521936,garmin_type,0x6404,regular
760521936,name,Masjid Polda Kepri,regular
760521936,religion,muslim,regular
760521936,source,Batam Mapping Project,regular
760544941,garmin_type,0x6402,regular
760544941,name,Pos,regular
760544941,source,Batam Mapping Project,regular
760554291,amenity,place_of_worship,regular
760554291,garmin_type,0x6404,regular
760554291,name,Masjid Nurul Jihad,regular
760554291,religion,muslim,regular
760554291,source,Batam Mapping Project,regular
760584411,garmin_type,0x6404,regular
760584411,name,Nurul Hidayah,regular
760584411,source,Batam Mapping Project,regular
775915337,name,Cold Storage,regular
775915337,shop,convenience,regular
775915352,amenity,fast_food,regular
775915352,name,McDonald's,regular
851233934,garmin_type,0x1000,regular
851233934,name,"Blok E, Legenda Bali",regular
851233934,source,Batam Mapping Project,regular
851239714,garmin_type,0x6402,regular
851239714,name,Duta Mas,regular
851239714,place,locality,regular
851239714,source,Batam Mapping Project,regular
851241911,garmin_type,0x2c05,regular
851241911,name,Sekolah Kristen Kalam Kudus Btm Kota,regular
851241911,source,Batam Mapping Project,regular
856921504,amenity,place_of_worship,regular
856921504,garmin_type,0x6404,regular
856921504,name,Masjid Al Ikhlas,regular
856921504,religion,muslim,regular
856921504,source,Batam Mapping Project,regular
856921929,amenity,place_of_worship,regular
856921929,garmin_type,0x6404,regular
856921929,name,Masjid Duta Mas,regular
856921929,religion,muslim,regular
856921929,source,Batam Mapping Project,regular
856948125,garmin_type,0x6402,regular
856948125,name,Executive Industrial Park,regular
856948125,place,locality,regular
856948125,source,Batam Mapping Project,regular
857034654,garmin_type,0x2d0a,regular
857034654,leisure,sports_centre,regular
857034654,name,Futsal Family Arena,regular
857034654,source,Batam Mapping Project,regular
857035555,amenity,restaurant,regular
857035555,garmin_type,0x2a12,regular
857035555,name,Resto Kediri Restaurant,regular
857035555,source,Batam Mapping Project,regular
857918360,sport,Polo,regular
889462948,highway,traffic_signals,regular
890376931,highway,crossing,regular
891923364,barrier,gate,regular
891923364,school,entrance,regular
898920249,garmin_type,0x6402,regular
898920249,name,Taman Seruni Indah,regular
898920249,place,locality,regular
898920249,source,Batam Mapping Project,regular
898921076,amenity,restaurant,regular
898921076,garmin_type,0x2a12,regular
898921076,name,Pondok Ikan Bakar,regular
898921076,source,Batam Mapping Project,regular
901204971,amenity,place_of_worship,regular
901204971,garmin_type,0x6404,regular
901204971,name,Masjid Nurul Jannah Eden Park,regular
901204971,religion,muslim,regular
901204971,source,Batam Mapping Project,regular
901239698,garmin_type,0x6402,regular
901239698,name,Dpd Pks Kota Batam,regular
901239698,source,Batam Mapping Project,regular
901244373,garmin_type,0x6402,regular
901244373,name,DPW PKS,regular
901244373,source,Batam Mapping Project,regular
902923879,amenity,place_of_worship,regular
902923879,garmin_type,0x6404,regular
902923879,name,Temple Yuan Tian Sha,regular
902923879,religion,buddhist,regular
902923879,source,Batam Mapping Project,regular
902944862,amenity,place_of_worship,regular
902944862,garmin_type,0x6404,regular
902944862,name,Masjid  Al Jamilun,regular
902944862,religion,muslim,regular
902944862,source,Batam Mapping Project,regular
902957546,garmin_type,0x2a12,regular
902957546,name,Holand Bakery Bengkong,regular
902957546,source,Batam Mapping Project,regular
902981762,garmin_type,0x2e04,regular
902981762,name,Top 100 Minimarket Bengkong,regular
902981762,shop,convenience,regular
902981762,source,Batam Mapping Project,regular
902982764,amenity,school,regular
902982764,garmin_type,0x2c05,regular
902982764,name,Sekolah Harmoni,regular
902982764,source,Batam Mapping Project,regular
902988700,amenity,place_of_worship,regular
902988700,garmin_type,0x6404,regular
902988700,name,Mushallah Baitul Ulya,regular
902988700,religion,muslim,regular
902988700,source,Batam Mapping Project,regular
903027788,amenity,school,regular
903027788,garmin_type,0x2c05,regular
903027788,name,SMPN 04,regular
903027788,source,Batam Mapping Project,regular
903033519,amenity,restaurant,regular
903033519,garmin_type,0x2a12,regular
903033519,name,Salero Basamo,regular
903033519,source,Batam Mapping Project,regular
903034515,garmin_type,0x6402,regular
903034515,name,Falun Dafa,regular
903034515,source,Batam Mapping Project,regular
903110564,garmin_type,0x2d0a,regular
903110564,leisure,sports_centre,regular
903110564,name,Lapangan Bola B.Laut,regular
903110564,source,Batam Mapping Project,regular
903115241,amenity,place_of_worship,regular
903115241,garmin_type,0x6404,regular
903115241,name,Masjid  Mutmainah,regular
903115241,religion,muslim,regular
903115241,source,Batam Mapping Project,regular
903271326,amenity,restaurant,regular
903271326,garmin_type,0x2a12,regular
903271326,name,Restourant Ikan Daun,regular
903271326,source,Batam Mapping Project,regular
903285451,amenity,place_of_worship,regular
903285451,garmin_type,0x6404,regular
903285451,name,Masjid Al Ikhlas,regular
903285451,religion,muslim,regular
903285451,source,Batam Mapping Project,regular
903285701,amenity,place_of_worship,regular
903285701,garmin_type,0x6404,regular
903285701,name,Masjid Bukratawaasila,regular
903285701,religion,muslim,regular
903285701,source,Batam Mapping Project,regular
903285963,amenity,place_of_worship,regular
903285963,garmin_type,0x6404,regular
903285963,name,Masjid Al Hikmah,regular
903285963,religion,muslim,regular
903285963,source,Batam Mapping Project,regular
903289059,amenity,place_of_worship,regular
903289059,garmin_type,0x6404,regular
903289059,name,Masjid Griyatama,regular
903289059,religion,muslim,regular
903289059,source,Batam Mapping Project,regular
905099789,amenity,restaurant,regular
908648590,amenity,parking,regular
911553976,amenity,parking,regular
911553976,name,CP-7,regular
924281146,name,Tanjung Riau,regular
924281146,place,village,regular
931538808,dsg,ISL,gns
931538808,country,Indonesia,is_in
931538808,country_code,ID,is_in
931538808,state,Province of Kepulauan Riau,is_in
931538808,name,Terong,regular
931538808,note,"GNS database update - Sept 20, 2010",regular
931538808,place,island,regular
931538808,source,NGA-GNS,regular
931540281,dsg,ISL,gns
931540281,country,Indonesia,is_in
931540281,country_code,ID,is_in
931540281,state,Province of Kepulauan Riau,is_in
931540281,name,Sabuntah,regular
931540281,note,"GNS database update - Sept 20, 2010",regular
931540281,place,island,regular
931540281,source,NGA-GNS,regular
931540657,dsg,ISL,gns
931540657,country,Indonesia,is_in
931540657,country_code,ID,is_in
931540657,state,Province of Kepulauan Riau,is_in
931540657,name,Pulau Tanjungkubu,regular
931540657,note,"GNS database update - Sept 20, 2010",regular
931540657,place,island,regular
931540657,source,NGA-GNS,regular
931541166,dsg,ISL,gns
931541166,country,Indonesia,is_in
931541166,country_code,ID,is_in
931541166,name,Pulau Parit,regular
931541166,note,"GNS database update - Sept 20, 2010",regular
931541166,place,island,regular
931541166,source,NGA-GNS,regular
931541677,dsg,ISL,gns
931541677,country,Indonesia,is_in
931541677,country_code,ID,is_in
931541677,state,Province of Kepulauan Riau,is_in
931541677,name,Pulau Sembakau Kecil,regular
931541677,note,"GNS database update - Sept 20, 2010",regular
931541677,place,island,regular
931541677,source,NGA-GNS,regular
931542151,dsg,ISL,gns
931542151,country,Indonesia,is_in
931542151,country_code,ID,is_in
931542151,state,Province of Kepulauan Riau,is_in
931542151,name,Pulau Karimun Besar,regular
931542151,note,"GNS database update - Sept 20, 2010",regular
931542151,place,island,regular
931542151,source,NGA-GNS,regular
931542737,dsg,ISL,gns
931542737,country,Indonesia,is_in
931542737,country_code,ID,is_in
931542737,state,Province of Kepulauan Riau,is_in
931542737,name,Pacet,regular
931542737,note,"GNS database update - Sept 20, 2010",regular
931542737,place,island,regular
931542737,source,NGA-GNS,regular
931543225,dsg,ISL,gns
931543225,country,Indonesia,is_in
931543225,country_code,ID,is_in
931543225,name,Pulau Subangmas,regular
931543225,note,"GNS database update - Sept 20, 2010",regular
931543225,place,island,regular
931543225,source,NGA-GNS,regular
931543716,dsg,ISL,gns
931543716,country,Indonesia,is_in
931543716,country_code,ID,is_in
931543716,state,Province of Kepulauan Riau,is_in
931543716,name,Pulau Takong Besar,regular
931543716,note,"GNS database update - Sept 20, 2010",regular
931543716,place,island,regular
931543716,source,NGA-GNS,regular
931544357,dsg,ISL,gns
931544357,country,Indonesia,is_in
931544357,country_code,ID,is_in
931544357,state,Province of Kepulauan Riau,is_in
931544357,name,Tekkon,regular
931544357,note,"GNS database update - Sept 20, 2010",regular
931544357,place,island,regular
931544357,source,NGA-GNS,regular
931544891,dsg,ISL,gns
931544891,country,Indonesia,is_in
931544891,country_code,ID,is_in
931544891,name,Pulau Tarkulai,regular
931544891,note,"GNS database update - Sept 20, 2010",regular
931544891,place,island,regular
931544891,source,NGA-GNS,regular
931545474,dsg,ISL,gns
931545474,country,Indonesia,is_in
931545474,country_code,ID,is_in
931545474,state,Province of Kepulauan Riau,is_in
931545474,name,Pulau Takong Kecil,regular
931545474,note,"GNS database update - Sept 20, 2010",regular
931545474,place,island,regular
931545474,source,NGA-GNS,regular
931546310,dsg,ISL,gns
931546310,country,Indonesia,is_in
931546310,country_code,ID,is_in
931546310,state,Province of Kepulauan Riau,is_in
931546310,name,Pulau Anion,regular
931546310,note,"GNS database update - Sept 20, 2010",regular
931546310,place,island,regular
931546310,source,NGA-GNS,regular
938580355,is_in,Bengkong,regular
938580355,city,Batam,is_in
938580355,name,Bengkong Laut,regular
938580355,place,village,regular
938635732,name,Puri Industrial Park,regular
938635732,place,locality,regular
947048350,aeroway,terminal,regular
956519432,natural,tree,regular
965599624,amenity,school,regular
965599624,wheelchair,no,regular
965873722,amenity,taxi,regular
965873722,name,Arrival Station,regular
972300606,highway,motorway_junction,regular
972300606,ref,1713,regular
972315898,highway,motorway_junction,regular
972315898,ref,1704,regular
972316009,highway,motorway_junction,regular
972316009,ref,1710,regular
981879052,barrier,lift_gate,regular
981879052,motorcar,yes,regular
981879052,motorcycle,yes,regular
998800513,amenity,place_of_worship,regular
998800513,religion,muslim,regular
1042092834,aeroway,aerodrome,regular
1042092834,iata,TJB,regular
1042092834,icao,WIBT,regular
1042092834,is_in,Tanjung Balai Karimun,regular
1042092834,state,Kepulauan Riau,is_in
1042092834,name,Sei Bati Airport,regular
1042092834,id,Bandar Udara Sei Bati,name
1070179543,dsg,MT,gns
1070179543,country,Indonesia,is_in
1070179543,country_code,ID,is_in
1070179543,state,Kepulauan Riau,is_in
1070179543,name,Telogah,regular
1070179543,natural,peak,regular
1070179543,note,Modify date: 2008-12-01,regular
1070179543,source,NGA-GNS,regular
1090465417,building,entrance,regular
1107502639,historic,cannon,regular
1109925710,waterway,lock_gate,regular
1110010380,bench,no,regular
1110010380,highway,bus_stop,regular
1110010380,shelter,no,regular
1110331722,highway,traffic_signals,regular
1110929869,highway,traffic_signals,regular
1111079656,highway,traffic_signals,regular
1111079919,highway,traffic_signals,regular
1119592876,highway,turning_circle,regular
1126074401,name,Sheng Siong Supermarket,regular
1126074401,shop,supermarket,regular
1132138309,asset_ref,27421,regular
1132138309,highway,bus_stop,regular
1132138309,name,Blk 701,regular
1133985683,name,Shop N Save,regular
1133985683,shop,supermarket,regular
1153299336,city,Singapore,addr
1153299336,country,SG,addr
1153299336,housenumber,24,addr
1153299336,postcode,228512,addr
1153299336,street,Mount Elizabeth,addr
1153299336,name,The Elizabeth Hotel,regular
1153299336,phone,+65 6738 1188,regular
1153299336,source,website,regular
1153299336,tourism,hotel,regular
1153299336,website,http://www.theelizabeth.com.sg,regular
1207252230,W1001,SP CARE,regular
1207252230,W1011,Centre For Technology,regular
1207252372,amenity,taxi,regular
1207252372,name,Taxi Stand,regular
1207256253,W1411,Machine Shop 1B,regular
1207256253,W1412,Machine Shop 1A,regular
1207256253,W1413,Aerospace Material & Biomaterial Lab,regular
1207256253,W1414,Material II Lab,regular
1207256253,W1414A,Instron Tensile Room,regular
1207256253,W1421,Industrial Automation Lab,regular
1207256253,W1424,Material I Lab,regular
1218588052,exit_to,Toh Guan Road,regular
1218588052,highway,motorway_junction,regular
1218588052,name,Toh Guan,regular
1218588052,ref,30,regular
1221477115,exit_to,Bukit Timah Expressway,regular
1221477115,highway,motorway_junction,regular
1221477115,name,Chantek,regular
1221477115,ref,24,regular
1240497336,T301-2,QS e-Studio 1 & 2,regular
1240497336,T304-5,CE e-Studio 1 & 2,regular
1240497336,T331,Technical Support Centre,regular
1240497336,T332/3,CAD/CAM Lab,regular
1244431993,amenity,atm,regular
1244431993,operator,OCBC,regular
1266397356,amenity,post_office,regular
1266397356,operator,SINGPOST,regular
1275672876,leisure,marina,regular
1285282554,amenity,restaurant,regular
1285282554,name,Poison Ivy Bistro,regular
1293082913,light,Fl,seamark
1293082913,light,yellow,seamark
1293082913,light,7,seamark
1293082913,light,3,seamark
1293082913,light,3,seamark
1293082913,light,F 1734,seamark
1293082913,type,light_minor,seamark
1293082913,source,US NGA Pub. 112. 2009-11-12.,regular
1293083070,fixme,please_fix_position,seamark
1293083070,landmark,23,seamark
1293083070,light,Q,seamark
1293083070,light,green,seamark
1293083070,light,5,seamark
1293083070,light,F 1770.62,seamark
1293083070,longname,"SINGAPORE. Royal Malaysian Naval Base Jetty, head. Elbow.",seamark
1293083070,name,Elbow.,seamark
1293083070,type,light_minor,seamark
1293083070,source,US NGA Pub. 112. 2009-11-12.,regular
